gid,STD_YM,dup_fac_cnt,fac_name_1,fac_func_1,fac_name_2,fac_func_2,fac_name_3,fac_func_3,fac_name_4,fac_func_4,fac_name_5,fac_func_5,fac_name_6,fac_func_6,fac_name_7,fac_func_7,fac_name_8,fac_func_8,fac_name_9,fac_func_9,fac_name_10,fac_func_10,fac_name_11,fac_func_11,fac_name_12,fac_func_12,fac_name_13,fac_func_13,fac_name_14,fac_func_14,fac_name_15,fac_func_15,fac_name_16,fac_func_16,fac_name_17,fac_func_17,dup_fac_pop
마라337842,202510,5,동매산둘레길,여가,신남초등학교,여가,동매누리 작은도서관,교육,장림생태공원,여가,감전천,여가,감전시장,상업,사상인디스테이션,여가,사상 보건소,주거의료,삼성테스코홈플러스서부산점,상업,애플 아울렛 서부시외버스터미널,상업,르네시떼,상업,무지개작은도서관,교육,수풀작은도서관,교육,부산진구 생활문화센터,교육여가,동매누리행복센터,주거의료,사상평생학습관,교육,괘법동 행정복지센터,주거의료교육,987.0
마라337843,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라337844,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라337845,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라337846,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라337847,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라338827,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라338828,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라338829,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라338830,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라338831,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라338832,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라338833,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라338834,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라338835,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라338836,202510,1,르네시떼,상업,이마트 사상점,상업,삼성테스코홈플러스서부산점,상업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0
마라338837,202510,1,애플 아울렛 서부시외버스터미널,상업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0
마라338838,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라338839,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라338840,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라338841,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라338842,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라338843,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라338844,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라338845,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라338846,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라338847,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라338848,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라338849,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라338850,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라338851,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라339827,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라339828,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라339829,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라339830,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라339831,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라339832,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라339833,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라339834,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라339835,202510,5,사하구청 제2청사,주거의료교육,부산진구 어린이청소년 도서관,주거교육,새당감시장,상업,감전시장,상업,사상인디스테이션,여가,애플 아울렛 서부시외버스터미널,상업,장림1동행정복지센터,주거의료,수풀작은도서관,교육,사상근린공원,여가,보림공원,여가,부산진구 생활문화센터,교육여가,감전천,여가,신남초등학교,여가,장림공원,여가,무지개작은도서관,교육,당감사회복지관,주거,,,87.5
마라339836,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라339837,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라339838,202510,5,사상근린공원,여가,하하센터,여가,신남초등학교,여가,당감행복마루센터,주거여가,괘법동 행정복지센터,주거의료교육,감전천,여가,애플 아울렛 서부시외버스터미널,상업,새벽시장,상업,부산진구여성가족문화센터,주거,당감골목시장,상업,이마트 사상점,상업,신평골목시장,상업,동매산둘레길,여가,사상 보건소,주거의료,감전동 행정복지센터,주거의료,개금종합사회복지관,주거의료여가,보림공원,여가,8862.0
마라339839,202510,2,사상인디스테이션,여가,애플 아울렛 서부시외버스터미널,상업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0
마라339840,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라339841,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라339842,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라339843,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라339844,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라339845,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라339846,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라339847,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라339848,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라339849,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라339850,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라339851,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라339852,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라339853,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라340829,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라340830,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라340831,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라340832,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라340833,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라340834,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라340835,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라340836,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라340837,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라340838,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라340839,202510,5,괘법동 행정복지센터,주거의료교육,애플 아울렛 서부시외버스터미널,상업,창날공원,여가,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0
마라340840,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라340841,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라340842,202510,5,백양가족공원,여가,삼성테스코홈플러스서부산점,상업,애플 아울렛 서부시외버스터미널,상업,사상인디스테이션,여가,창날공원,여가,이마트 사상점,상업,감전시장,상업,개금테마공원,여가,당감4동 주민센터,주거의료,르네시떼,상업,감전천,여가,부산진구 생활문화센터,교육여가,괘법동 행정복지센터,주거의료교육,개성고등학교,여가,,,,,,,213.5
마라340843,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라340844,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라340845,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라340846,202510,5,새벽시장,상업,사상 보건소,주거의료,삼락생태공원낙동제방인샘꽃길,여가,하하센터,여가,괘법동 행정복지센터,주거의료교육,신평골목시장,상업,개금3동 주민센터,주거의료여가,보림공원,여가,새당감시장,상업,부산진구 동네 청년마루,교육,사상근린공원,여가,애플 아울렛 서부시외버스터미널,상업,장림1동행정복지센터,주거의료,삼성테스코홈플러스서부산점,상업,르네시떼,상업,부산진구여성가족문화센터,주거,부산진구 어린이청소년 도서관,주거교육,2891.0
마라340847,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라340848,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라340849,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라340850,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라340851,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라340852,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라340853,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라340854,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라340855,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라341830,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라341831,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라341832,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라341833,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라341834,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라341835,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라341836,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라341837,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라341838,202510,2,새벽시장,상업,애플 아울렛 서부시외버스터미널,상업,사상인디스테이션,여가,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0
마라341839,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라341840,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라341841,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라341842,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라341843,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라341844,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라341845,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라341846,202510,5,르네시떼,상업,당감사회복지관,주거,부산진구 동네 청년마루,교육,이마트 사상점,상업,새당감시장,상업,장림생태공원,여가,부산진구 어린이청소년 도서관,주거교육,애플 아울렛 서부시외버스터미널,상업,당감골목시장,상업,감전시장,상업,사하구청 제2청사,주거의료교육,당감행복마루센터,주거여가,삼성테스코홈플러스서부산점,상업,하하센터,여가,사상인디스테이션,여가,감전천,여가,부산진구 생활문화센터,교육여가,360.5
마라341847,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라341848,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라341849,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라341850,202510,5,하하센터,여가,무지개작은도서관,교육,르네시떼,상업,이마트 사상점,상업,새벽시장,상업,장림1동행정복지센터,주거의료,삼성테스코홈플러스서부산점,상업,사상평생학습관,교육,수풀작은도서관,교육,사상인디스테이션,여가,괘법동 행정복지센터,주거의료교육,감전시장,상업,보림공원,여가,창날공원,여가,애플 아울렛 서부시외버스터미널,상업,,,,,157.5
마라341851,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라341852,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라341853,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라341854,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라341855,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라341856,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라341857,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라342836,202510,5,괘법동 행정복지센터,주거의료교육,당감사회복지관,주거,동매누리행복센터,주거의료,부산진구 어린이청소년 도서관,주거교육,사하구청 제2청사,주거의료교육,애플 아울렛 서부시외버스터미널,상업,개금3동 주민센터,주거의료여가,사상평생학습관,교육,감전천,여가,수풀작은도서관,교육,부산진구 동네 청년마루,교육,새당감시장,상업,장림 롯데마트,상업,당감행복마루센터,주거여가,부산진구 생활문화센터,교육여가,감전동 행정복지센터,주거의료,삼성테스코홈플러스서부산점,상업,1540.0
마라342837,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라342838,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라342839,202510,4,르네시떼,상업,사상인디스테이션,여가,새당감시장,상업,애플 아울렛 서부시외버스터미널,상업,신남초등학교,여가,당감사회복지관,주거,새벽시장,상업,사상 보건소,주거의료,창날공원,여가,삼성테스코홈플러스서부산점,상업,이마트 사상점,상업,,,,,,,,,,,,,77.0
마라342840,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라342841,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라342842,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라342843,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라342844,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라342845,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라342846,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라342847,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라342848,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라342849,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라342850,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라342851,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라342852,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라342853,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라342854,202510,1,감전시장,상업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0
마라342855,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라342856,202510,5,삼성테스코홈플러스서부산점,상업,새당감시장,상업,괘법동 행정복지센터,주거의료교육,창날공원,여가,장림공원,여가,사상근린공원,여가,사상평생학습관,교육,부산진구 어린이청소년 도서관,주거교육,신남초등학교,여가,당감행복마루센터,주거여가,삼락생태공원낙동제방인샘꽃길,여가,신평골목시장,상업,감전천,여가,애플 아울렛 서부시외버스터미널,상업,사상인디스테이션,여가,장림생태공원,여가,감전시장,상업,6653.5
마라342857,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라342858,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라342859,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라343838,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라343839,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라343840,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라343841,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라343842,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라343843,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라343844,202510,5,부산진구여성가족문화센터,주거,사상인디스테이션,여가,새벽시장,상업,감전천,여가,개금3동 주민센터,주거의료여가,동매누리행복센터,주거의료,장림생태공원,여가,이마트 사상점,상업,르네시떼,상업,사상평생학습관,교육,삼성테스코홈플러스서부산점,상업,괘법동 행정복지센터,주거의료교육,부산진구 생활문화센터,교육여가,한국신발관,여가,애플 아울렛 서부시외버스터미널,상업,창날공원,여가,감전시장,상업,245.0
마라343845,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라343846,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라343847,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라343848,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라343849,202510,5,괘법동 행정복지센터,주거의료교육,창날공원,여가,사상 보건소,주거의료,당감골목시장,상업,감전동 행정복지센터,주거의료,사상근린공원,여가,당감행복마루센터,주거여가,사상평생학습관,교육,감전시장,상업,감전천,여가,삼성테스코홈플러스서부산점,상업,개금테마공원,여가,장림 롯데마트,상업,개금3동 주민센터,주거의료여가,백양가족공원,여가,장림공원,여가,신남초등학교,여가,4305.0
마라343850,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라343851,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라343852,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라343853,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라343854,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라343855,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라343856,202510,5,개금3동 주민센터,주거의료여가,감전시장,상업,사상인디스테이션,여가,사상근린공원,여가,애플 아울렛 서부시외버스터미널,상업,감전동 행정복지센터,주거의료,사상평생학습관,교육,개성고등학교,여가,이마트 사상점,상업,하하센터,여가,르네시떼,상업,새벽시장,상업,삼성테스코홈플러스서부산점,상업,감전천,여가,,,,,,,94.5
마라343857,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라343858,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라343859,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라343860,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라343861,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라343862,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라343863,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라343864,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라344848,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라344849,202510,5,수풀작은도서관,교육,삼락생태공원낙동제방인샘꽃길,여가,애플 아울렛 서부시외버스터미널,상업,새벽시장,상업,감전동 행정복지센터,주거의료,사상 보건소,주거의료,사상인디스테이션,여가,,,,,,,,,,,,,,,,,,,,,52.5
마라344850,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라344851,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라344852,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라344853,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라344854,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라344855,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라344856,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라344857,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라344858,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라344859,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라344860,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라344861,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라344862,202510,5,사상근린공원,여가,사상평생학습관,교육,괘법동 행정복지센터,주거의료교육,부산진구 어린이청소년 도서관,주거교육,당감행복마루센터,주거여가,개금3동 주민센터,주거의료여가,애플 아울렛 서부시외버스터미널,상업,부산진구 동네 청년마루,교육,르네시떼,상업,감전시장,상업,창날공원,여가,사상인디스테이션,여가,삼성테스코홈플러스서부산점,상업,새벽시장,상업,이마트 사상점,상업,,,,,371.0
마라344863,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라344864,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라344865,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라344866,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라344867,202510,5,사하구청 제2청사,주거의료교육,부산진구 생활문화센터,교육여가,삼락생태공원낙동제방인샘꽃길,여가,개성고등학교,여가,삼성테스코홈플러스서부산점,상업,하하센터,여가,애플 아울렛 서부시외버스터미널,상업,사상평생학습관,교육,무지개작은도서관,교육,부산진구 어린이청소년 도서관,주거교육,수풀작은도서관,교육,사상근린공원,여가,개금3동 주민센터,주거의료여가,동매누리 작은도서관,교육,이마트 사상점,상업,감전시장,상업,장림1동행정복지센터,주거의료,10174.5
마라344868,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라344869,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
마라345850,202510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
