STD_YM,gID,dup_fac_cnt,fac_name_1,fac_name_2,fac_name_3,fac_name_4,fac_name_5,fac_name_6,fac_name_7,fac_name_8,fac_name_9,fac_name_10,fac_name_11,fac_name_12,fac_name_13,fac_name_14,fac_name_15,fac_name_16,fac_name_17,fac_func_1,fac_func_2,fac_func_3,fac_func_4,fac_func_5,fac_func_6,fac_func_7,fac_func_8,fac_func_9,fac_func_10,fac_func_11,fac_func_12,fac_func_13,fac_func_14,fac_func_15,fac_func_16,fac_func_17,dup_fac_pop
202509,마라337828,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라337829,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라337830,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라337831,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라337832,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라337833,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라337834,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라337835,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라337836,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라337837,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라337838,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라337839,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라337840,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라337841,5,르네시떼,이마트 사상점,삼성테스코홈플러스서부산점,감전천,하하센터,사하구청 제2청사,애플 아울렛 서부시외버스터미널,,,,,,,,,,,상업,상업,상업,여가,여가,주거의료교육,상업,,,,,,,,,,,24.5
202509,마라337842,5,사상인디스테이션,애플 아울렛 서부시외버스터미널,사상근린공원,하하센터,사하구청 제2청사,새벽시장,감전천,르네시떼,이마트 사상점,삼성테스코홈플러스서부산점,창날공원,개성고등학교,부산진구 생활문화센터,감전시장,장림1동행정복지센터,무지개작은도서관,보림공원,여가,상업,여가,여가,주거의료교육,상업,여가,상업,상업,상업,여가,여가,교육여가,상업,주거의료,교육,여가,1403.5
202509,마라337843,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라337844,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라337845,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라337846,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라337847,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라338827,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라338828,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라338829,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라338830,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라338831,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라338832,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라338833,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라338834,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라338835,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라338836,1,르네시떼,이마트 사상점,삼성테스코홈플러스서부산점,,,,,,,,,,,,,,,상업,상업,상업,,,,,,,,,,,,,,,21.0
202509,마라338837,1,애플 아울렛 서부시외버스터미널,,,,,,,,,,,,,,,,,상업,,,,,,,,,,,,,,,,,3.5
202509,마라338838,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라338839,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라338840,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라338841,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라338842,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라338843,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라338844,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라338845,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라338846,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라338847,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라338848,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라338849,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라338850,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라338851,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라339827,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라339828,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라339829,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라339830,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라339831,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라339832,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라339833,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라339834,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라339835,5,부산진구 생활문화센터,감전천,하하센터,사하구청 제2청사,장림1동행정복지센터,무지개작은도서관,장림공원,보림공원,수풀작은도서관,르네시떼,이마트 사상점,삼성테스코홈플러스서부산점,부산진구 어린이청소년 도서관,,,,,교육여가,여가,여가,주거의료교육,주거의료,교육,여가,여가,교육,상업,상업,상업,주거교육,,,,,101.5
202509,마라339836,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라339837,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라339838,5,사상인디스테이션,애플 아울렛 서부시외버스터미널,르네시떼,이마트 사상점,삼성테스코홈플러스서부산점,사상근린공원,새벽시장,수풀작은도서관,당감사회복지관,새당감시장,부산진구여성가족문화센터,감전천,개금테마공원,개금종합사회복지관,부산진구 어린이청소년 도서관,감전시장,괘법동 행정복지센터,여가,상업,상업,상업,상업,여가,상업,교육,주거,상업,주거,여가,여가,주거의료여가,주거교육,상업,주거의료교육,9194.5
202509,마라339839,2,사상인디스테이션,애플 아울렛 서부시외버스터미널,,,,,,,,,,,,,,,,여가,상업,,,,,,,,,,,,,,,,28.0
202509,마라339840,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라339841,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라339842,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라339843,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라339844,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라339845,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라339846,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라339847,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라339848,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라339849,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라339850,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라339851,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라339852,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라339853,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라340829,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라340830,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라340831,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라340832,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라340833,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라340834,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라340835,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라340836,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라340837,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라340838,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라340839,5,창날공원,괘법동 행정복지센터,감전시장,르네시떼,이마트 사상점,삼성테스코홈플러스서부산점,,,,,,,,,,,,여가,주거의료교육,상업,상업,상업,상업,,,,,,,,,,,,21.0
202509,마라340840,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라340841,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라340842,4,개금테마공원,부산진구 생활문화센터,개금종합사회복지관,감전천,당감4동 주민센터,개성고등학교,,,,,,,,,,,,여가,교육여가,주거의료여가,여가,주거의료,여가,,,,,,,,,,,,101.5
202509,마라340843,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라340844,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라340845,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라340846,5,신평골목시장,감전천,동매누리 작은도서관,새벽시장,개금테마공원,부산진구 어린이청소년 도서관,감전시장,창날공원,사상인디스테이션,애플 아울렛 서부시외버스터미널,부산진구여성가족문화센터,수풀작은도서관,괘법동 행정복지센터,르네시떼,이마트 사상점,삼성테스코홈플러스서부산점,당감골목시장,상업,여가,교육,상업,여가,주거교육,상업,여가,여가,상업,주거,교육,주거의료교육,상업,상업,상업,상업,3493.0
202509,마라340847,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라340848,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라340849,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라340850,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라340851,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라340852,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라340853,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라340854,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라340855,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라341830,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라341831,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라341832,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라341833,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라341834,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라341835,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라341836,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라341837,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라341838,1,새벽시장,당감골목시장,,,,,,,,,,,,,,,,상업,상업,,,,,,,,,,,,,,,,7.0
202509,마라341839,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라341840,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라341841,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라341842,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라341843,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라341844,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라341845,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라341846,4,감전천,부산진구여성가족문화센터,사상인디스테이션,애플 아울렛 서부시외버스터미널,수풀작은도서관,부산진구 어린이청소년 도서관,장림생태공원,당감골목시장,부산진구 동네 청년마루,당감행복마루센터,르네시떼,이마트 사상점,삼성테스코홈플러스서부산점,당감사회복지관,새당감시장,새벽시장,부산진구 생활문화센터,여가,주거,여가,상업,교육,주거교육,여가,상업,교육,주거여가,상업,상업,상업,주거,상업,상업,교육여가,231.0
202509,마라341847,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라341848,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라341849,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라341850,3,사상인디스테이션,애플 아울렛 서부시외버스터미널,사상평생학습관,,,,,,,,,,,,,,,여가,상업,교육,,,,,,,,,,,,,,,28.0
202509,마라341851,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라341852,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라341853,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라341854,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라341855,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라341856,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라341857,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라342836,5,사상 보건소,새벽시장,사상인디스테이션,애플 아울렛 서부시외버스터미널,동매산둘레길,한국신발관,감전동 행정복지센터,사상근린공원,르네시떼,이마트 사상점,삼성테스코홈플러스서부산점,감전시장,당감골목시장,신평골목시장,개금테마공원,개금종합사회복지관,동매누리 작은도서관,주거의료,상업,여가,상업,여가,여가,주거의료,여가,상업,상업,상업,상업,상업,상업,여가,주거의료여가,교육,2110.5
202509,마라342837,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라342838,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라342839,4,사상인디스테이션,애플 아울렛 서부시외버스터미널,부산진구 생활문화센터,감전시장,신남초등학교,창날공원,사상근린공원,부산진구여성가족문화센터,새벽시장,,,,,,,,,여가,상업,교육여가,상업,여가,여가,여가,주거,상업,,,,,,,,,143.5
202509,마라342840,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라342841,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라342842,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라342843,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라342844,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라342845,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라342846,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라342847,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라342848,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라342849,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라342850,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라342851,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라342852,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라342853,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라342854,2,애플 아울렛 서부시외버스터미널,사상인디스테이션,,,,,,,,,,,,,,,,상업,여가,,,,,,,,,,,,,,,,17.5
202509,마라342855,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라342856,5,감전동 행정복지센터,새벽시장,당감사회복지관,새당감시장,감전시장,애플 아울렛 서부시외버스터미널,수풀작은도서관,괘법동 행정복지센터,부산진구 어린이청소년 도서관,사상인디스테이션,사상 보건소,감전천,하하센터,개금테마공원,개성고등학교,부산진구 생활문화센터,르네시떼,주거의료,상업,주거,상업,상업,상업,교육,주거의료교육,주거교육,여가,주거의료,여가,여가,여가,여가,교육여가,상업,6401.5
202509,마라342857,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라342858,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라342859,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라343838,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라343839,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라343840,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라343841,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라343842,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라343843,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라343844,5,애플 아울렛 서부시외버스터미널,신남초등학교,수풀작은도서관,감전천,사상인디스테이션,사상평생학습관,새벽시장,창날공원,괘법동 행정복지센터,개금3동 주민센터,부산진구 생활문화센터,감전동 행정복지센터,감전시장,,,,,상업,여가,교육,여가,여가,교육,상업,여가,주거의료교육,주거의료여가,교육여가,주거의료,상업,,,,,112.0
202509,마라343845,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라343846,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라343847,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라343848,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라343849,5,하하센터,사상인디스테이션,애플 아울렛 서부시외버스터미널,감전동 행정복지센터,새벽시장,사상 보건소,창날공원,사상근린공원,수풀작은도서관,르네시떼,이마트 사상점,삼성테스코홈플러스서부산점,개금테마공원,당감골목시장,사하구청 제2청사,감전시장,동매누리행복센터,여가,여가,상업,주거의료,상업,주거의료,여가,여가,교육,상업,상업,상업,여가,상업,주거의료교육,상업,주거의료,4315.5
202509,마라343850,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라343851,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라343852,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라343853,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라343854,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라343855,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라343856,5,부산진구 어린이청소년 도서관,사상인디스테이션,애플 아울렛 서부시외버스터미널,감전시장,사상평생학습관,사상 보건소,르네시떼,이마트 사상점,삼성테스코홈플러스서부산점,감전동 행정복지센터,새벽시장,,,,,,,주거교육,여가,상업,상업,교육,주거의료,상업,상업,상업,주거의료,상업,,,,,,,66.5
202509,마라343857,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라343858,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라343859,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라343860,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라343861,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라343862,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라343863,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라343864,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라344848,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라344849,4,사상인디스테이션,애플 아울렛 서부시외버스터미널,르네시떼,이마트 사상점,삼성테스코홈플러스서부산점,감전시장,동매누리행복센터,,,,,,,,,,,여가,상업,상업,상업,상업,상업,주거의료,,,,,,,,,,,59.5
202509,마라344850,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라344851,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라344852,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라344853,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라344854,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라344855,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라344856,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라344857,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라344858,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라344859,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라344860,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라344861,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라344862,5,창날공원,괘법동 행정복지센터,새벽시장,애플 아울렛 서부시외버스터미널,사상인디스테이션,르네시떼,이마트 사상점,삼성테스코홈플러스서부산점,감전동 행정복지센터,삼락생태공원낙동제방인샘꽃길,부산진구여성가족문화센터,사상 보건소,감전천,,,,,여가,주거의료교육,상업,상업,여가,상업,상업,상업,주거의료,여가,주거,주거의료,여가,,,,,332.5
202509,마라344863,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라344864,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라344865,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라344866,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라344867,5,르네시떼,이마트 사상점,삼성테스코홈플러스서부산점,애플 아울렛 서부시외버스터미널,사상인디스테이션,창날공원,감전시장,감전동 행정복지센터,새벽시장,하하센터,부산진구 생활문화센터,삼락생태공원낙동제방인샘꽃길,괘법동 행정복지센터,사상 보건소,한국신발관,감전천,사상평생학습관,상업,상업,상업,상업,여가,여가,상업,주거의료,상업,여가,교육여가,여가,주거의료교육,주거의료,여가,여가,교육,8897.0
202509,마라344868,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라344869,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라345850,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라345851,5,새벽시장,감전동 행정복지센터,애플 아울렛 서부시외버스터미널,괘법동 행정복지센터,감전시장,사상인디스테이션,르네시떼,이마트 사상점,삼성테스코홈플러스서부산점,개금테마공원,당감골목시장,하하센터,사상근린공원,당감사회복지관,새당감시장,부산진구 생활문화센터,사상 보건소,상업,주거의료,상업,주거의료교육,상업,여가,상업,상업,상업,여가,상업,여가,여가,주거,상업,교육여가,주거의료,6534.5
202509,마라345852,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라345853,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라345854,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라345855,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라345856,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202509,마라345857,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
